SCH_DEP_DATE,CHG_WT_BU_sum,cargo_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17
2019-07-22,6355468.6,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082,232750.15999999922,200564.04000000004,-803451.0099999998,-355567.3300000001,954939.6000000006,-464848.97000000067,159320.16000000015,191335.21999999974,160649.54000000004,-880729.54,-306873.06999999937,814002.6299999999,-298031.7400000002
2019-07-23,6343373.89,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082,232750.15999999922,200564.04000000004,-803451.0099999998,-355567.3300000001,954939.6000000006,-464848.97000000067,159320.16000000015,191335.21999999974,160649.54000000004,-880729.54,-306873.06999999937,814002.6299999999
2019-07-24,6810872.42,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082,232750.15999999922,200564.04000000004,-803451.0099999998,-355567.3300000001,954939.6000000006,-464848.97000000067,159320.16000000015,191335.21999999974,160649.54000000004,-880729.54,-306873.06999999937
2019-07-25,7028642.05,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082,232750.15999999922,200564.04000000004,-803451.0099999998,-355567.3300000001,954939.6000000006,-464848.97000000067,159320.16000000015,191335.21999999974,160649.54000000004,-880729.54
2019-07-26,6645347.3,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082,232750.15999999922,200564.04000000004,-803451.0099999998,-355567.3300000001,954939.6000000006,-464848.97000000067,159320.16000000015,191335.21999999974,160649.54000000004
2019-07-27,7320780.07,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082,232750.15999999922,200564.04000000004,-803451.0099999998,-355567.3300000001,954939.6000000006,-464848.97000000067,159320.16000000015,191335.21999999974
2019-07-28,7289145.69,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082,232750.15999999922,200564.04000000004,-803451.0099999998,-355567.3300000001,954939.6000000006,-464848.97000000067,159320.16000000015
2019-07-29,6381467.92,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082,232750.15999999922,200564.04000000004,-803451.0099999998,-355567.3300000001,954939.6000000006,-464848.97000000067
2019-07-30,6631482.17,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082,232750.15999999922,200564.04000000004,-803451.0099999998,-355567.3300000001,954939.6000000006
2019-07-31,7101063.07,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082,232750.15999999922,200564.04000000004,-803451.0099999998,-355567.3300000001
2019-08-01,6919859.97,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082,232750.15999999922,200564.04000000004,-803451.0099999998
2019-08-02,6852132.47,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082,232750.15999999922,200564.04000000004
2019-08-03,7377474.32,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082,232750.15999999922
2019-08-04,7378115.3,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999,115891.38000000082
2019-08-05,6451214.76,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994,-312608.3799999999
2019-08-06,6473793.2,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997,869342.6099999994
2019-08-07,7379826.4,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056,-485986.1799999997
2019-08-08,7048582.08,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963,-475422.85000000056
2019-08-09,6634898.39,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026,-12094.709999999963
2019-08-10,6906093.73,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999,467498.53000000026
2019-08-11,6549479.38,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75,217769.6299999999
2019-08-12,4830365.85,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005,-383294.75
2019-08-13,4934629.03,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989,675432.7700000005
2019-08-14,5819441.52,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005,-31634.37999999989
2019-08-15,5978185.43,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25,-907677.7700000005
2019-08-16,5842781.89,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004,250014.25
2019-08-17,6390579.65,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056,469580.9000000004
2019-08-18,6451233.15,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5,-181203.10000000056
2019-08-19,4975123.16,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006,-67727.5
2019-08-20,5540946.05,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157,525341.8500000006
2019-08-21,6149516.59,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54,640.9799999995157
2019-08-22,6553791.98,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041,-926900.54
2019-08-23,6772507.51,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002,22578.44000000041
2019-08-24,6811687.38,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003,906033.2000000002
2019-08-25,6622757.44,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004,-331244.3200000003
2019-08-26,5378153.19,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008,-413683.6900000004
2019-08-27,6042373.24,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056,271195.3400000008
2019-08-28,6503015.87,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003,-356614.35000000056
2019-08-29,6743910.08,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063,-1719113.5300000003
2019-08-30,6622334.54,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993,104263.18000000063
2019-08-31,7159364.72,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015,884812.4899999993
2019-09-01,6975691.24,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004,158743.91000000015
2019-09-02,5517730.78,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007,-135403.54000000004
2019-09-03,5992254.44,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5,547797.7600000007
2019-09-04,6757561.41,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002,60653.5
2019-09-05,6653530.65,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997,-1476109.9900000002
2019-09-06,6685202.92,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54,565822.8899999997
2019-09-07,7216969.734,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006,608570.54
2019-09-08,6855976.989,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933,404275.3900000006
2019-09-09,5594910.556,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011,218715.52999999933
2019-09-10,6085867.53,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948,39179.87000000011
2019-09-11,6711228.47,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25,-188929.93999999948
2019-09-12,6781910.62,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998,-1244604.25
2019-09-13,6495054.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999,664220.0499999998
2019-09-14,7178286.58,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996,460642.6299999999
2019-09-15,7250246.14,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004,240894.20999999996
2019-09-16,5761265.16,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997,-121575.54000000004
2019-09-17,6100755.93,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952,537030.1799999997
2019-09-18,6950467.54,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46,-183673.47999999952
2019-09-19,7179444.53,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015,-1457960.46
2019-09-20,6852274.13,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997,474523.66000000015
2019-09-21,7467237.42,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978,765306.9699999997
2019-09-22,7299608.84,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553,-104030.75999999978
2019-09-23,6185411.7,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002,31672.269999999553
2019-09-24,6295872.59,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001,531766.8140000002
2019-09-25,7298198.756,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002,-360992.7450000001
2019-09-26,7009644.275,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004,-1261066.4330000002
2019-09-27,7150319.203,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995,490956.9740000004
2019-09-28,7333309.47,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037,625360.9399999995
2019-09-29,7598625.626,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001,70682.15000000037
2019-09-30,6120617.43,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79,-286855.8300000001
2019-10-01,6731752.57,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959,683231.79
2019-10-02,7210266.46,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995,71959.55999999959
2019-10-03,6999591.23,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955,-1488980.9799999995
2019-10-04,6832365.85,-167225.38000000082,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003,339490.76999999955
2019-10-05,7231411.99,399046.1400000006,-167225.38000000082,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022,849711.6100000003
2019-10-06,7407626.79,176214.7999999998,399046.1400000006,-167225.38000000082,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004,228976.99000000022
2019-10-07,6188152.39,-1219474.4000000004,176214.7999999998,399046.1400000006,-167225.38000000082,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29,-327170.4000000004
2019-10-08,6359698.1,171545.70999999996,-1219474.4000000004,176214.7999999998,399046.1400000006,-167225.38000000082,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007,614963.29
2019-10-09,6791242.09,431543.9900000002,171545.70999999996,-1219474.4000000004,176214.7999999998,399046.1400000006,-167225.38000000082,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997,-167628.58000000007
2019-10-10,6771043.17,-20198.919999999925,431543.9900000002,171545.70999999996,-1219474.4000000004,176214.7999999998,399046.1400000006,-167225.38000000082,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966,-1114197.1399999997
2019-10-11,6660341.36,-110701.80999999959,-20198.919999999925,431543.9900000002,171545.70999999996,-1219474.4000000004,176214.7999999998,399046.1400000006,-167225.38000000082,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002,110460.88999999966
2019-10-12,7182799.19,522457.8300000001,-110701.80999999959,-20198.919999999925,431543.9900000002,171545.70999999996,-1219474.4000000004,176214.7999999998,399046.1400000006,-167225.38000000082,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997,1002326.1660000002
2019-10-13,7240877.26,58078.06999999937,522457.8300000001,-110701.80999999959,-20198.919999999925,431543.9900000002,171545.70999999996,-1219474.4000000004,176214.7999999998,399046.1400000006,-167225.38000000082,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937,-288554.4809999997
2019-10-14,6194493.99,-1046383.2699999996,58078.06999999937,522457.8300000001,-110701.80999999959,-20198.919999999925,431543.9900000002,171545.70999999996,-1219474.4000000004,176214.7999999998,399046.1400000006,-167225.38000000082,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267,140674.92799999937
2019-10-15,6330855.29,136361.2999999998,-1046383.2699999996,58078.06999999937,522457.8300000001,-110701.80999999959,-20198.919999999925,431543.9900000002,171545.70999999996,-1219474.4000000004,176214.7999999998,399046.1400000006,-167225.38000000082,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004,182990.267
2019-10-16,7082961.44,752106.1500000004,136361.2999999998,-1046383.2699999996,58078.06999999937,522457.8300000001,-110701.80999999959,-20198.919999999925,431543.9900000002,171545.70999999996,-1219474.4000000004,176214.7999999998,399046.1400000006,-167225.38000000082,-210675.22999999952,478513.88999999966,611135.1400000006,-1478008.1960000005,265316.1560000004
